turbine [MW],site,seed,LCOE [€/MWh],avg_water_depth [m],AEP [GWh],AEP without wake loss [GWh],Wake loss [%],Monopile Cost [M€],Monopile Tax [M€],CAPEX [M€],Turbine Tax [M€]
12,EIB1S,9,67.67556947809993,-37.82936170803418,3678.121997061203,3825.4784014468055,3.851973241565607,663.314460081713,187.78923452782595,2083200888.7312195,225.4167592243733
12,EIB1S,10,67.63591702674768,-37.7001041630664,3679.7538867047015,3825.4784014468055,3.809314795425081,662.6437346904089,187.5993472038019,2083200888.060494,225.4167592243733
12,EIB2,1,67.86027277642103,-44.91532471726188,7470.495391313237,7703.125200949538,3.019940654834821,1411.4595971329545,399.5946617534902,4200001865.9288697,454.4692726297847
12,EIB2,2,67.8394208812557,-44.75863345713131,7471.277333030033,7703.125200949538,3.0097896875793464,1409.820321658788,399.1305707303035,4200001864.289594,454.4692726297847
12,EIB2,3,67.85925067552873,-44.90944765163466,7470.553233651616,7703.125200949538,3.019189760400802,1411.3981123409194,399.5772549536596,4200001865.867385,454.4692726297847
12,EIB2,4,67.86691640708032,-44.83282724477539,7468.8128626993075,7703.125200949538,3.041782810713604,1410.5965235753408,399.3503192395257,4200001865.065797,454.4692726297847
12,EIB2,5,67.86267463889759,-44.71986435289847,7468.093888623219,7703.125200949538,3.051116348171882,1409.4147263392322,399.01574369249374,4200001863.883999,454.4692726297847
12,EIB2,6,67.83834719130601,-44.77743032793592,7471.608566502943,7703.125200949538,3.005489699402223,1410.0169711035337,399.1862436440138,4200001864.486244,454.4692726297847
12,EIB2,7,67.83374669748865,-44.66237507996932,7470.909444047804,7703.125200949538,3.014565528197698,1408.8132840184426,398.8454709186728,4200001863.282557,454.4692726297847
12,EIB2,8,67.87044702175308,-44.76918507813229,7467.70452674556,7703.125200949538,3.056170944423417,1409.9307107992238,399.1618227132319,4200001864.399984,454.4692726297847
12,EIB2,9,67.82819193650082,-44.67755701253392,7471.734412495417,7703.125200949538,3.003855998934025,1408.972114636582,398.8904370425777,4200001863.441387,454.4692726297847
12,EIB2,10,67.85433534843942,-44.66685772223115,7468.510798741603,7703.125200949538,3.045704127709297,1408.86018060676,398.85874769002646,4200001863.329453,454.4692726297847
15,EIB1N,1,67.59720771557227,-42.28654243813718,3753.545214454772,3887.957720188302,3.457149367535318,691.9788774445831,195.90434330156864,2100000935.4664617,243.4875840614663
15,EIB1N,2,67.56926663678283,-42.21361954655761,3754.8248208932255,3887.957720188302,3.4242373214034805,691.5974244280841,195.79635112849303,2100000935.0850089,243.4875840614663
15,EIB1N,3,67.58053246854747,-42.22646208712343,3754.2187028660255,3887.957720188302,3.439826946363975,691.6646025902802,195.81536976356728,2100000935.1521864,243.4875840614663
15,EIB1N,4,67.61250000344353,-42.22628029201383,3752.300955159306,3887.957720188302,3.489152269444588,691.6636516365887,195.81510054153685,2100000935.151236,243.4875840614663
15,EIB1N,5,67.5377466117534,-42.09205019220641,3756.055833878912,3887.957720188302,3.3925751204671637,690.9615061872323,195.6163179664584,2100000934.4490905,243.4875840614663
15,EIB1N,6,67.57070426729206,-41.97942767278298,3753.464944451659,3887.957720188302,3.4592139476796806,690.3723880265393,195.4495342536032,2100000933.859972,243.4875840614663
15,EIB1N,7,67.55906142054069,-42.1039287815795,3754.840700757788,3887.957720188302,3.423828884231462,691.0236420083713,195.6339090774482,2100000934.5112264,243.4875840614663
15,EIB1N,8,67.57523326945773,-42.13397671343392,3754.033703173837,3887.957720188302,3.444585220643272,691.1808200082717,195.67840733289444,2100000934.668404,243.4875840614663
15,EIB1N,9,67.56549683771942,-42.22183696467464,3755.0957552536665,3887.957720188302,3.4172687692756285,691.6404089952163,195.80852037768636,2100000935.127993,243.4875840614663
15,EIB1N,10,67.59055953120182,-42.1936715919804,3753.439005810798,3887.957720188302,3.459881101047293,691.4930784911412,195.76681002121464,2100000934.9806623,243.4875840614663
15,EIB1S,1,67.34598647201551,-37.70835537475626,3743.6827240020734,3876.914713778591,3.436546832021082,668.0307971148613,189.1244644595254,2100000911.518381,243.4875840614663
15,EIB1S,2,67.33711122204399,-37.65508408510591,3743.924940302585,3876.914713778591,3.4302991758719577,667.7521398415448,189.04557452239777,2100000911.239724,243.4875840614663
15,EIB1S,3,67.33625431081153,-37.52851535146483,3743.2854992137904,3876.914713778591,3.446792731598683,667.0900703021168,188.85813773412383,2100000910.5776544,243.4875840614663
15,EIB1S,4,67.35249735139678,-37.674227721396974,3743.10556089392,3876.914713778591,3.4514340077977934,667.8522784626529,189.07392450741423,2100000911.3398623,243.4875840614663
15,EIB1S,5,67.33544228115599,-37.55082395775536,3743.4560408762864,3876.914713778591,3.4423938300213592,667.2067645935675,188.891174751985,2100000910.6943488,243.4875840614663
15,EIB1S,6,67.33672649897146,-37.44325432128152,3742.791729299112,3876.914713778591,3.459528887824242,666.6440776042306,188.73187389942504,2100000910.1316617,243.4875840614663
15,EIB1S,7,67.30947957354536,-37.634566914840185,3745.473168180839,3876.914713778591,3.390364640486091,667.6448163890823,189.01519045843156,2100000911.1324005,243.4875840614663
15,EIB1S,8,67.36422868418751,-37.68323256686063,3742.4505786104246,3876.914713778591,3.468328428538276,667.8993819906509,189.0872598649236,2100000911.386966,243.4875840614663
15,EIB1S,9,67.35853488557241,-37.582578631998246,3742.243043681056,3876.914713778591,3.473681523581392,667.3728704077436,188.9382005377501,2100000910.8604543,243.4875840614663
15,EIB1S,10,67.30869077974103,-37.49067683757589,3744.734776125053,3876.914713778591,3.409410508406828,666.8921404758289,188.80210233491923,2100000910.3797245,243.4875840614663
15,EIB2,1,67.59820273292017,-44.75170235570224,7533.771872153084,7752.705300961667,2.8239617051021635,1409.747809735837,399.1100420680708,4200001896.722978,486.9751681229326
15,EIB2,2,67.61845847318249,-44.70505516620372,7530.827881374912,7752.705300961667,2.8619354273563347,1409.2597953206114,398.97188157408345,4200001896.2349634,486.9751681229326
15,EIB2,3,67.61581980277143,-44.78053023120612,7531.9655555740255,7752.705300961667,2.8472608827303145,1410.049401727927,399.1954249938814,4200001897.02457,486.9751681229326
15,EIB2,4,67.58568366027741,-44.46498701962985,7532.161119004781,7752.705300961667,2.844738364162108,1406.7482460199094,398.2608433726855,4200001893.7234144,486.9751681229326
15,EIB2,5,67.61923653013183,-44.86427887392979,7532.464779042941,7752.705300961667,2.840821537372336,1410.9255648010767,399.443473246603,4200001897.900733,486.9751681229326
15,EIB2,6,67.6216871462047,-44.948244412780674,7533.082521837851,7752.705300961667,2.832853444030339,1411.8039970020727,399.6921639062177,4200001898.779165,486.9751681229326
15,EIB2,7,67.5959487452678,-44.48961979897531,7531.19373561289,7752.705300961667,2.857216374796286,1407.005949678734,398.33380118641946,4200001893.9811177,486.9751681229326
15,EIB2,8,67.61808741477533,-44.58191082826698,7529.534129367329,7752.705300961667,2.8786231764369363,1407.9714816469966,398.6071504349944,4200001894.94665,486.9751681229326
15,EIB2,9,67.60163302244659,-44.514074052764144,7530.775744974708,7752.705300961667,2.862607920353042,1407.2617856356453,398.4062302399142,4200001894.2369537,486.9751681229326
15,EIB2,10,67.60296935774028,-44.63026971152701,7531.878153459486,7752.705300961667,2.848388258415913,1408.477403491139,398.7503806546864,4200001895.452572,486.9751681229326
22,EIB1N,1,67.58542026368342,-42.156950055328686,3775.557739603496,3886.320082694285,2.850057142334016,689.4575221606476,195.19052895371823,2094400963.101616,273.64409355992274
22,EIB1N,2,67.55000301710919,-42.13797826074171,3777.592613806704,3886.320082694285,2.797697219324351,689.3585470671591,195.16250837198507,2094400963.0026405,273.64409355992274
22,EIB1N,3,67.51685442535549,-41.96605307584542,3778.662333319309,3886.320082694285,2.7701719643313494,688.4616202545625,194.90858175090068,2094400962.1057136,273.64409355992274
22,EIB1N,4,67.57315171798118,-42.019792342921534,3775.5541164687934,3886.320082694285,2.8501503702366118,688.741975861328,194.98795249880135,2094400962.3860693,273.64409355992274
22,EIB1N,5,67.501858273221,-42.11153762421515,3780.358900369008,3886.320082694285,2.72651711826622,689.2206073240253,195.1234566094608,2094400962.8647008,273.64409355992274
22,EIB1N,6,67.53770981229293,-42.06625582741157,3777.9459722025017,3886.320082694285,2.7886048546122475,688.984374001373,195.0565772068538,2094400962.628468,273.64409355992274
22,EIB1N,7,67.52305001001899,-42.09403866327202,3778.982591854988,3886.320082694285,2.761931301471256,689.1293159447434,195.09761134410624,2094400962.7734091,273.64409355992274
22,EIB1N,8,67.55503524712489,-42.03648683748946,3776.7381193026617,3886.320082694285,2.819684458817225,688.829070371709,195.0126095994984,2094400962.473164,273.64409355992274
22,EIB1N,9,67.52457057218385,-42.03365110105591,3778.562917652188,3886.320082694285,2.772730056948693,688.8142764481646,195.00842133021555,2094400962.45837,273.64409355992274
22,EIB1N,10,67.4951408563304,-42.02251989871188,3780.281842151129,3886.320082694285,2.728499925040732,688.7562054107839,194.99198098960147,2094400962.4002988,273.64409355992274
22,EIB1S,1,67.37583699529533,-37.88714378979057,3765.012733873172,3879.411369054264,2.9488658020038816,667.1821136655857,188.88419589176908,2094400940.8262072,273.64409355992274
22,EIB1S,2,67.35927785873977,-37.49288237670941,3763.8668670847264,3879.411369054264,2.978402932239316,665.125267643998,188.3018875551047,2094400938.7693613,273.64409355992274
22,EIB1S,3,67.31012640677882,-37.62372422936348,3767.548506497226,3879.411369054264,2.883500921025256,665.80786435562,188.49513573780067,2094400939.451958,273.64409355992274
22,EIB1S,4,67.35924500406092,-37.46543471170228,3763.719474767788,3879.411369054264,2.9822022796896537,664.9820742735623,188.26134845179575,2094400938.626168,273.64409355992274
22,EIB1S,5,67.3358706038777,-37.70639214056322,3766.442603252459,3879.411369054264,2.9120079067393427,666.2391395416327,188.61723293592624,2094400939.883233,273.64409355992274
22,EIB1S,6,67.35927785873977,-37.49288237670941,3763.8668670847264,3879.411369054264,2.978402932239316,665.125267643998,188.3018875551047,2094400938.7693613,273.64409355992274
22,EIB1S,7,67.35748109142409,-37.53172638229461,3764.1867214363538,3879.411369054264,2.970158012554366,665.3279152673756,188.35925859759385,2094400938.9720087,273.64409355992274
22,EIB1S,8,67.26940407761771,-37.44629550616361,3769.045377001023,3879.411369054264,2.844915930638899,664.8822258038354,188.2330806107834,2094400938.5263195,273.64409355992274
22,EIB1S,9,67.37057191475209,-37.61795500712245,3763.8658516581127,3879.411369054264,2.978429106999277,665.7777665539576,188.4866148273196,2094400939.42186,273.64409355992274
22,EIB1S,10,67.40859121104663,-37.47176346983048,3760.777932884216,3879.411369054264,3.0580267180834886,665.0150911515667,188.2706957744008,2094400938.6591847,273.64409355992274
22,EIB2,1,67.77176276410466,-44.536768729178334,7554.432064170203,7747.190861333528,2.488112150758928,1403.7458819787482,397.4108518844945,4188801951.034069,547.2881871198455
22,EIB2,2,67.77135796210594,-44.47507060781416,7553.813644788777,7747.190861333528,2.4960946490927767,1403.102128716284,397.2286005698344,4188801950.390316,547.2881871198455
22,EIB2,3,67.79559682096617,-44.63723864245429,7552.650734388211,7747.190861333528,2.5111053855181584,1404.7941770162768,397.7076319707186,4188801952.082364,547.2881871198455
22,EIB2,4,67.77086331049756,-44.48180807651597,7553.946023173241,7747.190861333528,2.49438592154452,1403.1724269257215,397.248502513382,4188801950.4606137,547.2881871198455
22,EIB2,5,67.77264930165809,-44.34816508894875,7552.28605948276,7747.190861333528,2.515812574381564,1401.778006684884,396.8537318195476,4188801949.0661936,547.2881871198455
22,EIB2,6,67.77171212230688,-44.40067026453616,7552.96654572633,7747.190861333528,2.507028922916793,1402.325841486549,397.0088279078186,4188801949.614029,547.2881871198455
22,EIB2,7,67.76534995600286,-44.60594787297483,7555.952009122832,7747.190861333528,2.468492846422241,1404.4676916307894,397.6152015409378,4188801951.7558784,547.2881871198455
22,EIB2,8,67.76989355026382,-44.55187677760649,7554.820392182042,7747.190861333528,2.483099649856477,1403.9035181474037,397.4554798509073,4188801951.191705,547.2881871198455
22,EIB2,9,67.79090043876484,-44.52706395570692,7552.02468835241,7747.190861333528,2.519186327978558,1403.6446231487296,397.3821847600418,4188801950.93281,547.2881871198455
22,EIB2,10,67.77289005892203,-44.158762391677634,7550.209148053617,7747.190861333528,2.5426211488225063,1399.801794093773,396.2942514040244,4188801947.089981,547.2881871198455
10,EIB1N,1,68.10739692664848,-42.2297859374251,3693.3417604617994,3847.26763939319,4.000914242495218,691.68198934904,195.8202920836959,2100000906.5006905,214.8187007875851
10,EIB1N,2,68.06171296301622,-42.25881164783554,3696.173959225776,3847.26763939319,3.927298392769096,691.8338202014961,195.8632765221128,2100000906.652521,214.8187007875851
10,EIB1N,3,68.09511076797536,-42.05817271166652,3693.1354172644014,3847.26763939319,4.006277612469384,690.7842961662993,195.56614849754976,2100000905.602997,214.8187007875851
10,EIB1N,4,68.07996816608535,-42.04083153034297,3693.928424233544,3847.26763939319,3.985665400284763,690.6935860232668,195.54046778448068,2100000905.512287,214.8187007875851
10,EIB1N,5,68.08547857373024,-42.19194912002805,3694.420882436086,3847.26763939319,3.9728651937823622,691.4840683969466,195.76425919684152,2100000906.3027687,214.8187007875851
10,EIB1N,6,68.05891202334598,-42.21122881850879,3696.0813690374775,3847.26763939319,3.929705040732713,691.5849187469997,195.7928106775917,2100000906.4036195,214.8187007875851
10,EIB1N,7,68.07513445133678,-42.188004714557934,3695.00547646244,3847.26763939319,3.957670149372973,691.4634355705149,195.7584178909226,2100000906.2821364,214.8187007875851
10,EIB1N,8,68.10890931007224,-42.21909514887636,3693.195606921297,3847.26763939319,4.004713134441413,691.6260668060313,195.804459997745,2100000906.444768,214.8187007875851
10,EIB1N,9,68.07345196831784,-42.10407085200233,3694.651221633657,3847.26763939319,3.9668781084230655,691.0243851658377,195.6341194708289,2100000905.843086,214.8187007875851
10,EIB1N,10,68.10638566122483,-42.2262452402138,3693.381853503431,3847.26763939319,3.9998721251956137,691.6634682838093,195.81504863300756,2100000906.482169,214.8187007875851
10,EIB1S,1,67.94424629044833,-37.7386797682892,3678.63582204013,3840.348031408999,4.210873807432977,668.1894212606693,189.16937212958476,2100000883.008122,214.8187007875851
10,EIB1S,2,68.00489178131252,-37.995113408746974,3676.479895598789,3840.348031408999,4.267012637135592,669.5308023217545,189.54912703895343,2100000884.349503,214.8187007875851
10,EIB1S,3,67.94993865214673,-37.92777222792717,3679.325320812021,3840.348031408999,4.192919737482745,669.1785467268115,189.44940087208485,2100000883.9972477,214.8187007875851
10,EIB1S,4,68.00494971871264,-37.85125541237854,3675.699564247267,3840.348031408999,4.287331924479858,668.7782942207509,189.33608642433143,2100000883.596995,214.8187007875851
10,EIB1S,5,67.95637080456942,-37.85660435668125,3678.564748819975,3840.348031408999,4.212724504806571,668.8062740621309,189.34400772457616,2100000883.624975,214.8187007875851
10,EIB1S,6,67.97060647769635,-37.78959047118176,3677.371013995628,3840.348031408999,4.243808531946395,668.4557305192544,189.2447662523228,2100000883.2744312,214.8187007875851
10,EIB1S,7,68.10647952077449,-37.704919176548096,3668.996796559841,3840.348031408999,4.461867347639584,668.012822674416,189.11937576236076,2100000882.8315237,214.8187007875851
10,EIB1S,8,68.06557233198468,-37.98366523077704,3672.880683208436,3840.348031408999,4.360733632235934,669.4709179435372,189.53217332812343,2100000884.2896187,214.8187007875851
10,EIB1S,9,67.9720540900985,-37.84442247614832,3677.582770228453,3840.348031408999,4.238294546466627,668.7425517525069,189.32596746695052,2100000883.5612528,214.8187007875851
10,EIB1S,10,67.93456470876549,-37.78462111463263,3679.450125745203,3840.348031408999,4.189669903557243,668.4297362669056,189.23740708703323,2100000883.2484367,214.8187007875851
10,EIB2,1,68.07832839548306,-45.000493529867605,7419.980892033982,7665.319126695645,3.2006264919517267,1412.3506177651968,399.8469162911896,4200001841.98802,429.6374015751702
10,EIB2,2,68.07203491415106,-45.03942245538055,7421.141324487176,7665.319126695645,3.185487755598884,1412.757885105927,399.9622166905727,4200001842.395287,429.6374015751702
10,EIB2,3,68.08478236240522,-45.14302530288701,7420.759409150834,7665.319126695645,3.190470135719392,1413.8417592596577,400.2690694880052,4200001843.479161,429.6374015751702
10,EIB2,4,68.08562099331103,-44.98516060508333,7418.957745176273,7665.319126695645,3.2139742318278826,1412.190207493908,399.8015029557832,4200001841.827609,429.6374015751702
10,EIB2,5,68.07476922747723,-44.9541847703716,7419.899928459281,7665.319126695645,3.201682724228071,1411.8661439431237,399.7097581653369,4200001841.5035458,429.6374015751702
10,EIB2,6,68.06943542329724,-45.048810969630914,7421.5485043076,7665.319126695645,3.1801757807979247,1412.8561060350112,399.9900237627796,4200001842.4935074,429.6374015751702
10,EIB2,7,68.07391567665553,-45.0823627037735,7421.383355625895,7665.319126695645,3.1823302727241565,1413.2071181772956,400.08939789899455,4200001842.84452,429.6374015751702
10,EIB2,8,68.06948000288563,-44.98157446488139,7420.817737611094,7665.319126695645,3.189709195968603,1412.1526899471412,399.7908814605305,4200001841.790092,429.6374015751702
10,EIB2,9,68.06392208113438,-44.94024473776376,7421.025734803197,7665.319126695645,3.186995712176668,1411.720305856532,399.6684703233039,4200001841.357708,429.6374015751702
10,EIB2,10,68.07542454587947,-44.98725892481321,7420.179695529891,7665.319126695645,3.1980329470174125,1412.2121597334096,399.8077177973104,4200001841.849561,429.6374015751702
17,EIB1N,1,67.5799657483258,-42.25397288787836,3754.4115577231705,3881.371544252774,3.271008329970261,689.9636863971458,195.3338277964808,2094400942.442253,252.4785668697844
17,EIB1N,2,67.51363966950589,-42.1133303821717,3757.6314221793823,3881.371544252774,3.1880514571354643,689.2299600705744,195.1261044412523,2094400941.7085268,252.4785668697844
17,EIB1N,3,67.54009428514574,-42.23627221524245,3756.709072518293,3881.371544252774,3.211814955439448,689.8713426960312,195.30768461102448,2094400942.3499093,252.4785668697844
17,EIB1N,4,67.58417645971845,-42.39658206451339,3754.932274610127,3881.371544252774,3.2575925340069105,690.7076727672838,195.54445584600373,2094400943.18624,252.4785668697844
17,EIB1N,5,67.496491025164,-42.06778580768464,3758.4151748079794,3881.371544252774,3.167858785043621,688.9923558472585,195.0588369265179,2094400941.4709227,252.4785668697844
17,EIB1N,6,67.54861973082771,-42.27877369395053,3756.4276296797593,3881.371544252774,3.219066073641464,690.093071210392,195.3704575950172,2094400942.571638,252.4785668697844
17,EIB1N,7,67.5222370611706,-42.05987780287059,3756.824572128084,3881.371544252774,3.2088392132701054,688.9511001024636,195.0471571197277,2094400941.429667,252.4785668697844
17,EIB1N,8,67.56709662184913,-42.24316612954936,3755.125167624829,3881.371544252774,3.2526228213034845,689.9073079712138,195.3178666466992,2094400942.3858747,252.4785668697844
17,EIB1N,9,67.54555923041615,-42.06799833400917,3755.4677783137495,3881.371544252774,3.2437957691902213,688.9934645885924,195.05915081939816,2094400941.4720316,252.4785668697844
17,EIB1N,10,67.52751821434994,-42.09006153907016,3756.671089476355,3881.371544252774,3.2127935538937407,689.1085674468676,195.0917372907451,2094400941.5871344,252.4785668697844
17,EIB1S,1,67.30804235044454,-37.81633921825433,3746.6261959477047,3871.218820378345,3.21843404394443,666.812729048064,188.77962037179293,2094400919.291296,252.4785668697844
17,EIB1S,2,67.29299035747691,-37.44879836032332,3745.529147636761,3871.218820378345,3.246772620549004,664.8952830938723,188.2367772262631,2094400917.3738496,252.4785668697844
17,EIB1S,3,67.29615485566862,-37.52595157678212,3745.7591911053664,3871.218820378345,3.240830216379175,665.2977883380091,188.3507294408441,2094400917.7763555,252.4785668697844
17,EIB1S,4,67.33775084199208,-37.83210872790971,3744.926505131714,3871.218820378345,3.2623398755405035,666.8949979491559,188.80291130677352,2094400919.3735647,252.4785668697844
