turbine [MW],site,seed,LCOE [€/MWh],avg_water_depth [m],AEP [GWh],AEP without wake loss [GWh],Wake loss [%],Monopile Cost [M€],Monopile Tax [M€],CAPEX [M€],Turbine Tax [M€]
8,EIB1N,1,62.57522180990341,-42.27099630787369,3629.827870230464,3795.1989894164094,4.357376771207871,524.433817986751,32.38571172146091,2083200557.6048424,33.17102433984001
8,EIB1N,2,62.54736749280666,-42.153546166927775,3631.0584005550695,3795.1989894164094,4.324953429822156,523.9681465428316,32.3569548018603,2083200557.139171,33.17102433984001
8,EIB1N,3,62.58537161382429,-42.28223543357806,3629.238427829756,3795.1989894164094,4.372908035901808,524.4783793627782,32.38846354986792,2083200557.649404,33.17102433984001
8,EIB1N,4,62.57040579682779,-42.18983448234881,3629.76791130628,3795.1989894164094,4.358956633669655,524.112024039303,32.365839764965486,2083200557.2830484,33.17102433984001
8,EIB1N,5,62.56529488541686,-42.24996506990746,3630.3595912306496,3795.1989894164094,4.343366412286808,524.3504324167358,32.38056235668003,2083200557.5214567,33.17102433984001
8,EIB1N,6,62.56132096597945,-42.161856861800125,3630.215431856983,3795.1989894164094,4.347164879088385,524.00109714851,32.35898962261354,2083200557.1721213,33.17102433984001
8,EIB1N,7,62.56407381705361,-42.23724740310516,3630.379617476342,3795.1989894164094,4.342838739146394,524.3000088564453,32.37744851689409,2083200557.471033,33.17102433984001
8,EIB1N,8,62.57283993237216,-42.11377526312332,3629.273712179169,3795.1989894164094,4.371978325772991,523.81046112797,32.34721714915134,2083200556.9814851,33.17102433984001
8,EIB1N,9,62.554258638191584,-42.20137079109525,3630.837960165872,3795.1989894164094,4.330761831168503,524.1577636996236,32.368664356749186,2083200557.328788,33.17102433984001
8,EIB1N,10,62.51183578641495,-42.22570162197197,3633.6253147399575,3795.1989894164094,4.257317603820771,524.2542316395925,32.37462160585679,2083200557.425256,33.17102433984001
8,EIB1S,1,62.31785957948336,-37.78426334459098,3625.936726265793,3790.254748258752,4.335276463104413,506.6446233492166,31.287163707338177,2083200539.815648,33.17102433984001
8,EIB1S,2,62.29208004654221,-37.72759121661029,3627.313149494989,3790.254748258752,4.298961668437135,506.4199272232331,31.273287897442923,2083200539.5909517,33.17102433984001
8,EIB1S,3,62.31828619895687,-37.71331992411682,3625.590509793372,3790.254748258752,4.344410848400789,506.3633437800077,31.269793662293218,2083200539.534368,33.17102433984001
8,EIB1S,4,62.32546047461973,-37.52173500706727,3624.274788454448,3790.254748258752,4.379124117727303,505.6037395408205,31.222885314530377,2083200538.774764,33.17102433984001
8,EIB1S,5,62.30883868183816,-37.62465658082508,3625.789168296376,3790.254748258752,4.339169551543503,506.0118074875787,31.248085006909506,2083200539.182832,33.17102433984001
8,EIB1S,6,62.29985558962128,-37.59962172484139,3626.244908349581,3790.254748258752,4.327145556232523,505.9125481981445,31.24195538173462,2083200539.0835729,33.17102433984001
8,EIB1S,7,62.30454463387346,-37.60291911946301,3625.963025595117,3790.254748258752,4.33458259604083,505.9256218522267,31.24276272782431,2083200539.096646,33.17102433984001
8,EIB1S,8,62.28030938012008,-37.55362719863042,3627.275218621397,3790.254748258752,4.299962415777673,505.7301870935895,31.230693914684306,2083200538.9012115,33.17102433984001
8,EIB1S,9,62.33829467064003,-37.699391943154126,3624.2626919155705,3790.254748258752,4.379443266166688,506.3081215133204,31.266383484787102,2083200539.4791455,33.17102433984001
8,EIB1S,10,62.31458314532572,-37.57084249804099,3625.1836003319736,3790.254748258752,4.355146524191069,505.7984430639056,31.234908971193075,2083200538.9694676,33.17102433984001
8,EIB2,1,62.42084075349552,-45.071077691229966,7343.598960675855,7599.417899437249,3.366296499898205,1076.8298540993464,66.49819296894634,4188801143.52858,66.69872636075354
8,EIB2,2,62.406948388135866,-45.08175010092026,7345.4725106619,7599.417899437249,3.341642638104611,1076.9149379645685,66.50344720968506,4188801143.613664,66.69872636075354
8,EIB2,3,62.42440009441985,-45.05160068932762,7342.9678812584,7599.417899437249,3.3746008124890667,1076.6745772075403,66.48860405136978,4188801143.373304,66.69872636075354
8,EIB2,4,62.40978912880591,-45.17453089340737,7345.947177860807,7599.417899437249,3.3353965386639937,1077.6546161321294,66.54912504944232,4188801144.353343,66.69872636075354
