utm_x,utm_y,elevation
468860.78986802645,6059176.3297061585,-38.059353
469344.0990670747,6059176.3297061585,-38.832237
469827.40826612303,6059176.3297061585,-39.669968
470310.7174651713,6059176.3297061585,-40.46267
470794.02666421956,6059176.3297061585,-41.3527
471277.3358632678,6059176.3297061585,-42.03949
471760.6450623161,6059176.3297061585,-42.70215
472243.95426136436,6059176.3297061585,-43.326187
472727.2634604126,6059176.3297061585,-43.924423
473210.57265946094,6059176.3297061585,-44.74509
473693.8818585092,6059176.3297061585,-45.28817
474177.1910575575,6059176.3297061585,-45.722595
474660.50025660574,6059176.3297061585,-46.34809
475143.809455654,6059176.3297061585,-46.92556
475627.11865470227,6059176.3297061585,-47.475586
476110.42785375053,6059176.3297061585,-47.88776
476593.73705279885,6059176.3297061585,-48.261547
477077.0462518471,6059176.3297061585,-48.586143
477560.3554508954,6059176.3297061585,-48.89035
478043.66464994365,6059176.3297061585,-49.18899
478526.9738489919,6059176.3297061585,-49.439323
479010.2830480402,6059176.3297061585,-49.67447
479493.59224708844,6059176.3297061585,-49.8869
479976.90144613676,6059176.3297061585,-50.11163
480460.210645185,6059176.3297061585,-50.35185
480943.5198442333,6059176.3297061585,-50.56344
481426.82904328156,6059176.3297061585,-50.76227
481910.1382423298,6059176.3297061585,-50.960648
482393.4474413781,6059176.3297061585,-51.126343
482876.75664042635,6059176.3297061585,-51.196785
483360.0658394747,6059176.3297061585,-51.339725
483843.37503852294,6059176.3297061585,-51.46811
484326.6842375712,6059176.3297061585,-51.59534
484809.99343661946,6059176.3297061585,-51.71997
485293.30263566773,6059176.3297061585,-51.870598
485776.611834716,6059176.3297061585,-51.991013
486259.92103376426,6059176.3297061585,-52.098034
486743.2302328126,6059176.3297061585,-52.190094
487226.53943186085,6059176.3297061585,-52.29493
487709.8486309091,6059176.3297061585,-52.42108
488193.1578299574,6059176.3297061585,-52.50107
488676.46702900564,6059176.3297061585,-52.61056
489159.7762280539,6059176.3297061585,-52.721607
489643.08542710217,6059176.3297061585,-52.815186
490126.3946261505,6059176.3297061585,-52.909615
490609.70382519875,6059176.3297061585,-53.015823
491093.013024247,6059176.3297061585,-53.114567
491576.3222232953,6059176.3297061585,-53.214878
492059.63142234355,6059176.3297061585,-53.29512
492542.9406213918,6059176.3297061585,-53.405045
493026.2498204401,6059176.3297061585,-53.502407
493509.55901948834,6059176.3297061585,-53.626915
493992.86821853666,6059176.3297061585,-53.760353
494476.1774175849,6059176.3297061585,-53.90075
494959.4866166332,6059176.3297061585,-54.074646
495442.79581568146,6059176.3297061585,-54.287582
495926.1050147297,6059176.3297061585,-54.49846
496409.414213778,6059176.3297061585,-54.66629
496892.72341282625,6059176.3297061585,-54.85244
497376.0326118746,6059176.3297061585,-55.07693
497859.34181092284,6059176.3297061585,-55.342617
498342.6510099711,6059176.3297061585,-55.605415
498825.96020901937,6059176.3297061585,-55.914635
467894.1714699299,6059653.899988101,-36.16753
468377.4806689782,6059653.899988101,-36.968372
468860.78986802645,6059653.899988101,-37.782383
469344.0990670747,6059653.899988101,-38.646606
469827.40826612303,6059653.899988101,-39.3698
470310.7174651713,6059653.899988101,-40.071297
470794.02666421956,6059653.899988101,-40.983715
471277.3358632678,6059653.899988101,-41.740055
471760.6450623161,6059653.899988101,-42.48326
472243.95426136436,6059653.899988101,-43.151127
472727.2634604126,6059653.899988101,-43.860195
473210.57265946094,6059653.899988101,-44.597637
473693.8818585092,6059653.899988101,-45.24004
474177.1910575575,6059653.899988101,-45.81125
474660.50025660574,6059653.899988101,-46.26436
475143.809455654,6059653.899988101,-46.950134
475627.11865470227,6059653.899988101,-47.532616
476110.42785375053,6059653.899988101,-47.955753
476593.73705279885,6059653.899988101,-48.321106
477077.0462518471,6059653.899988101,-48.63693
477560.3554508954,6059653.899988101,-48.91957
478043.66464994365,6059653.899988101,-49.212635
478526.9738489919,6059653.899988101,-49.448555
479010.2830480402,6059653.899988101,-49.677628
479493.59224708844,6059653.899988101,-49.896248
479976.90144613676,6059653.899988101,-50.108833
480460.210645185,6059653.899988101,-50.352337
480943.5198442333,6059653.899988101,-50.552105
481426.82904328156,6059653.899988101,-50.74456
481910.1382423298,6059653.899988101,-50.929916
482393.4474413781,6059653.899988101,-51.110573
482876.75664042635,6059653.899988101,-51.308838
483360.0658394747,6059653.899988101,-51.47784
483843.37503852294,6059653.899988101,-51.655735
484326.6842375712,6059653.899988101,-51.819958
484809.99343661946,6059653.899988101,-51.973328
485293.30263566773,6059653.899988101,-52.13865
485776.611834716,6059653.899988101,-52.318756
486259.92103376426,6059653.899988101,-52.467186
486743.2302328126,6059653.899988101,-52.455826
487226.53943186085,6059653.899988101,-52.581375
487709.8486309091,6059653.899988101,-52.692284
488193.1578299574,6059653.899988101,-52.797173
488676.46702900564,6059653.899988101,-52.92161
489159.7762280539,6059653.899988101,-53.051598
489643.08542710217,6059653.899988101,-53.141838
490126.3946261505,6059653.899988101,-53.240894
490609.70382519875,6059653.899988101,-53.36077
491093.013024247,6059653.899988101,-53.46
491576.3222232953,6059653.899988101,-53.56717
492059.63142234355,6059653.899988101,-53.663143
492542.9406213918,6059653.899988101,-53.75772
493026.2498204401,6059653.899988101,-53.88939
493509.55901948834,6059653.899988101,-53.973026
